,city,city_n
159276,Huddleston,5630
159325,Tazewell,5631
159456,Bunn,5632
159712,Southwest Orange,5633
160309,Crest Hill,5634
160328,Prospect Heights,5635
160383,Saint Martinville,5636
160555,Morgan City,5637
160702,Ennis,5638
160793,Poplarville,5639
160868,Valley Grande,5640
160971,South Pittsburg,5641
160988,Wiggins,5642
161275,Show Low,5643
161750,Traverse City,5644
161810,Mc Kees Rocks,5645
162032,Brock,5646
162071,Latimer,5647
162083,Ash Grove,5648
162333,Camptonville,5649
162442,Wofford Heights,5650
162523,Cropseyville,5651
162531,Schaghticoke,5652
162626,Garrett,5653
162689,Reliance,5654
162731,Prince George,5655
162875,Masonville,5656
163095,Willow Creek,5657
163219,Great Valley,5658
163257,South Rockwood,5659
163265,Carleton,5660
163336,Sawyer,5661
163340,Cedar Springs,5662
163376,Port Reading,5663
163400,Frenchtown,5664
163468,Lido Beach,5665
163559,Fairmount City,5666
163837,Claudville,5667
163866,Woolwine,5668
164177,Dahlonega,5669
164473,Pinopolis,5670
164536,Gully,5671
164580,Wisconsin Rapids,5672
164591,Minonk,5673
164606,Correll,5674
164634,Iowa Falls,5675
164664,Robbins,5676
164730,Electra,5677
164747,Blanchard,5678
164761,Hickory Creek,5679
165396,Cibola,5680
165501,Warm Springs,5681
165720,Fort Jones,5682
165831,North Antelope Valley,5683
165936,Gilford,5684
165967,Pontiac,5685
166013,Chateaugay,5686
166080,Upper Darby,5687
166101,West Islip,5688
166173,Ewing,5689
166290,Knox,5690
166420,Eaton,5691
166619,Glasgow,5692
167059,Marston,5693
167252,Fort Branch,5694
167377,South Sioux City,5695
167394,Merrionette Park,5696
167789,Jacksons Gap,5697
168061,Coeur D Alene,5698
168063,Chemult,5699
168065,Sixes,5700
168097,Veradale,5701
168263,Mendocino,5702
168590,Douglassville,5703
168591,Glassboro,5704
168603,Beacon Falls,5705
168633,Beach Haven,5706
168650,Keansburg,5707
168694,Harrington Park,5708
168706,North Stonington,5709
168808,Mount Carmel,5710
168829,Brookston,5711
168830,Argos,5712
168927,Hayesville,5713
169046,Bessemer City,5714
169075,Bermuda,5715
169091,Melfa,5716
169377,Avondale Estates,5717
169378,Fort Oglethorpe,5718
169584,Lake Park,5719
169631,Branchville,5720
169666,Rutledge,5721
169683,Barry,5722
169691,Bloomsdale,5723
169752,Dawson,5724
169769,Lanesboro,5725
169771,Sparta,5726
169772,Windom,5727
169777,Heron Lake,5728
169778,Bingham Lake,5729
169790,Seward,5730
169799,Floodwood,5731
169895,Onawa,5732
170381,Sulphur Springs,5733
170526,Gunnison,5734
170527,Hamer,5735
170607,Cedar Crest,5736
170612,Pecos,5737
170643,Bates,5738
170648,Noti,5739
170664,Carnation,5740
170665,Tulalip,5741
170891,French Gulch,5742
171137,East Tawas,5743
171355,Secane,5744
171370,Mount Pocono,5745
171400,Mount Savage,5746
171404,Mahaffey,5747
171406,Punxsutawney,5748
171495,Louisville Airport,5749
171537,Appalachia,5750
172186,Appling,5751
172253,Larsen,5752
172260,Suamico,5753
172269,Boyden,5754
172275,Pacific Junction,5755
172290,Reynolds,5756
172348,Hometown,5757
172399,Holliday,5758
172698,Guin,5759
172844,Okmulgee,5760
173100,Wyola,5761
173177,Needles,5762
173262,Coulee Dam,5763
173282,Lynden,5764
173319,Lakehead,5765
173328,Fiddletown,5766
173416,Cazadero,5767
173900,Port Republic,5768
173983,Roaring Branch,5769
174047,Belews Creek,5770
174134,Raeford,5771
174237,Whiting,5772
174248,Van Horne,5773
174476,Sierra City,5774
174485,Gold Run,5775
174593,Leona Valley,5776
174760,Mexico,5777
174831,Amawalk,5778
174879,Swissvale,5779
174881,West Finley,5780
174888,Amity,5781
174937,Broad Run,5782
175005,Buckner,5783
175008,Veedersburg,5784
175013,Cygnet,5785
175154,Floyd,5786
175157,Stoneville,5787
175218,Baskerville,5788
175662,Wadmalaw Island,5789
175730,Iron Ridge,5790
175870,Wilmette,5791
176157,Pierre Part,5792
176179,Simms,5793
176345,Double Springs,5794
176382,Opp,5795
176395,Samson,5796
176401,Goodwater,5797
176778,Dobbins,5798
176843,Rio Dell,5799
177117,Plainwell,5800
177157,Roselle Park,5801
177198,Wolcott,5802
177296,Bethel Park,5803
177357,Loretto,5804
177369,South Jefferson,5805
177512,Dry Fork,5806
177542,Connelly Springs,5807
178008,Sopchoppy,5808
178128,South Pekin,5809
178135,Crystal City,5810
178165,Tingley,5811
178213,Tecumseh,5812
178273,Shorewood,5813
178328,Randlett,5814
178633,Hohenwald,5815
178726,Tullahoma,5816
178865,Bennett,5817
179012,Rio Rancho,5818
179014,Ribera,5819
179018,Continental Divide,5820
179068,Stevenson,5821
179253,Ivanhoe,5822
179519,Pittsfield,5823
179548,Nedrow,5824
179670,Vauxhall,5825
179691,Tarentum,5826
179711,Brinklow,5827
180095,Virgilina,5828
180302,Melbourne Beach,5829
180552,Pearson,5830
180610,Camak,5831
180775,Negaunee,5832
180813,Billings,5833
181233,Meadows Place,5834
181483,Clallam Bay,5835
181484,Orting,5836
181523,Cove,5837
181785,Lake Isabella,5838
181997,Mattawan,5839
182108,Great River,5840
182146,Rumson,5841
182185,Oyster Bay,5842
182296,Cooksville,5843
182343,La Porte,5844
182666,Vanceboro,5845
183138,Modoc,5846
183192,Ulmer,5847
183289,Kellogg,5848
183400,Wright,5849
183404,Gilberts,5850
183681,Rodessa,5851
184027,Hooper,5852
184058,San Manuel,5853
184146,Scio,5854
184284,Oak Run,5855
184482,Playa del Rey,5856
184638,Houlton,5857
184798,Higganum,5858
184817,Lake Milton,5859
184849,Freeland,5860
184876,Orbisonia,5861
184890,Demotte,5862
185048,Lynch Station,5863
185304,Apalachicola,5864
185391,Temple Terrace,5865
185841,Waunakee,5866
186095,Sulligent,5867
186699,Capay,5868
186789,Burnt Ranch,5869
187087,Brecksville,5870
187093,Northern Cambria,5871
187335,Lohrville,5872
187471,Potter,5873
187487,Neskowin,5874
187502,Ariel,5875
187849,Essex Junction,5876
188047,Passaic,5877
188063,Colts Neck,5878
188111,Millstone Township,5879
188137,Aliquippa,5880
188828,Waleska,5881
188929,Ocean Isle Beach,5882
189197,Whittington,5883
189272,Higginsville,5884
189842,Magee,5885
189963,Paint Rock,5886
190023,Texas City,5887
190067,Manitou Springs,5888
190227,San Acacia,5889
190247,Eatonville,5890
190374,Emigrant Gap,5891
190710,Atkinson,5892
190756,Longmeadow,5893
190760,Feeding Hills,5894
190777,Woonsocket,5895
190792,Fife Lake,5896
190828,Owego,5897
190904,Effort,5898
190986,Conneautville,5899
191070,Mapleton Depot,5900
191215,Forest City,5901
191245,Fleetwood,5902
191480,West Miami,5903
191830,Manitowoc,5904
191838,Dennison,5905
192063,Coupland,5906
192337,Plantersville,5907
192511,Las Animas,5908
192609,Jerome,5909
192666,Lake Forest Park,5910
192848,Carlotta,5911
193167,Acme,5912
193171,Kirkwood,5913
193189,Sinnamahoning,5914
193213,Seagrove,5915
193238,Grandy,5916
193367,Sylvester,5917
193394,Kewaskum,5918
193402,Akeley,5919
193553,Ohatchee,5920
193568,Durango,5921
193739,Denair,5922
193855,Aliso Viejo,5923
193972,Castleton On Hudson,5924
194040,Avonmore,5925
194041,Falls Creek,5926
194064,Roaring Spring,5927
194104,Godwin,5928
194229,Montgomery City,5929
194232,Raymore,5930
194358,Winkelman,5931
194369,Bandon,5932
194372,Culver,5933
194601,East Walpole,5934
194604,Newton Upper Falls,5935
194663,Dunstable,5936
194679,Preston Hollow,5937
194693,Interlochen,5938
194794,South Hempstead,5939
194868,Mattapoisett,5940
194882,Newbury,5941
194892,Buffalo Mills,5942
194927,Burkittsville,5943
194953,White Hall,5944
195107,Celina,5945
195358,Inglis,5946
195362,Doral,5947
195673,Moultrie,5948
195846,Farwell,5949
195888,Rosemont,5950
196148,Gordo,5951
196324,Brookwood,5952
196368,Pass Christian,5953
196649,Government Camp,5954
197307,Freehold,5955
197329,East Moriches,5956
197343,Glassport,5957
197346,South Park,5958
197348,Bulger,5959
197372,Earlysville,5960
197400,Nokesville,5961
197441,Burgess,5962
197799,Surfside,5963
197804,Medley,5964
198324,Prole,5965
198417,Cave City,5966
198996,Kit Carson,5967
199173,Bethel Island,5968
199298,Igo,5969
199328,Tranquillity,5970
199612,Roulette,5971
199747,Haddon Heights,5972
199868,Weedville,5973
199949,Lithopolis,5974
200266,North Lauderdale,5975
200323,Morriston,5976
200446,Holly Ridge,5977
200844,Fox River Grove,5978
201138,Drumright,5979
201265,Fitzpatrick,5980
201319,South Houston,5981
201577,Aumsville,5982
201811,Orcutt,5983
202187,Setauket,5984
202209,Kew Gardens,5985
202246,Brandy Station,5986
202469,Grimesland,5987
202817,Dry Branch,5988
202851,Treynor,5989
202885,Kanorado,5990
202898,Moville,5991
203187,Cookville,5992
203315,Nolensville,5993
203466,Leadville,5994
203619,Sublimity,5995
204027,Mancelona,5996
204049,East Nassau,5997
204105,West Deptford,5998
204111,Toughkenamon,5999
204215,Export,6000
204240,Manassas Park,6001
204370,Waldo,6002
204552,Urbanna,6003
204658,Cape Canaveral,6004
205155,Miltona,6005
205448,Earth,6006
205460,Port Arthur,6007
205876,Philomath,6008
205884,Sprague,6009
205921,Goldendale,6010
206376,North Lima,6011
206492,Isabella,6012
206552,Guttenberg,6013
206553,Mcgregor,6014
206677,Dyersburg,6015
206705,Lund,6016
206816,Virginia City,6017
207122,Lakehurst,6018
207312,Walcott,6019
207528,Whitethorn,6020
207741,Mahwah,6021
207807,Dry Ridge,6022
207808,Clay City,6023
208085,Dutch John,6024
208141,Whitmore,6025
208159,Lotus,6026
208346,Pomfret Center,6027
208350,Hudson Falls,6028
208428,Findlay,6029
208545,Roodhouse,6030
208681,Watkins,6031
208696,Kayenta,6032
208712,Lincoln City,6033
208954,Winsted,6034
208965,Woodgate,6035
209117,Quogue,6036
209211,Cedarville,6037
209286,Roan Mountain,6038
209294,Julian,6039
209682,Cozad,6040
209713,International Falls,6041
209723,Casey,6042
210001,Saltillo,6043
210055,Atwood,6044
210089,Camp Verde,6045
210114,John Day,6046
210115,Gates,6047
210166,Mountain View,6048
210322,Barker,6049
210397,Stanfordville,6050
210432,Jamesville,6051
210443,Geneseo,6052
210822,Washington Township,6053
211076,Poplar Branch,6054
211105,Valentines,6055
211222,West Columbia-Cayce,6056
211649,Battle Lake,6057
211927,Millry,6058
212141,Iowa,6059
212600,Cupertino,6060
212914,Norton Shores,6061
212996,Palmerton,6062
213058,White Oak,6063
213308,Dolphin,6064
213393,Miami Springs,6065
213671,Little Chute,6066
213677,Clara City,6067
213711,Moorhead,6068
213712,Waubun,6069
214709,Gerber,6070
214755,Hat Creek,6071
214756,Los Altos,6072
214941,Cattaraugus,6073
215041,Buskirk,6074
215106,Delaware Water Gap,6075
215124,Clifton Heights,6076
215157,Florham Park,6077
215268,Glenshaw,6078
215341,New Columbia,6079
215342,Street,6080
215488,Elkin,6081
215651,Accomac,6082
216190,Fort Atkinson,6083
216248,Beemer,6084
216328,Chandler,6085
216490,Mooreville,6086
216582,Tylertown,6087
216827,Ephraim,6088
216852,Divide,6089
216877,Rush Valley,6090
217492,Dowagiac,6091
217561,Gibbsboro,6092
217605,Old Tappan,6093
217625,Haddon Township,6094
217740,Timberville,6095
218115,Floral City,6096
218182,Holmes Beach,6097
218373,Peachtree Corners,6098
218538,Kronenwetter,6099
218550,Theresa,6100
218552,Kohler,6101
218655,Northlake,6102
218671,Center Point,6103
218677,Peck,6104
218933,Monahans,6105
218942,New Concord,6106
219429,White Bird,6107
219792,Ionia,6108
219925,Stumpy Point,6109
220329,Bellvue,6110
220338,Pine,6111
220344,Safford,6112
220659,Gallitzin,6113
220754,Gothenburg,6114
220758,Putnam,6115
220759,Remer,6116
220834,Maringouin,6117
221147,Ossipee,6118
221299,Malaga,6119
221340,Garnet Valley,6120
221558,New Lexington,6121
221657,Vilas,6122
221986,Indian Shores,6123
222236,Roberta,6124
222362,Osceola,6125
222369,Deer River,6126
222427,Dubuque,6127
223405,Maple Falls,6128
223816,White River Junction,6129
224004,Elmer,6130
224107,Federalsburg,6131
224166,Sellersburg,6132
224247,Rogersville,6133
224929,Fort Benning,6134
225002,Sacred Heart,6135
225019,Pine City,6136
225124,Little Sioux,6137
225734,Anthem,6138
225825,Gold Beach,6139
226152,Mayville,6140
226198,Provincetown,6141
226578,Paxinos,6142
226654,Wilkesville,6143
226781,Whispering Pines,6144
226948,Mascotte,6145
227421,Nebraska City,6146
227493,Blue Island,6147
227513,Maquoketa,6148
227527,San Juan,6149
227786,Wylie,6150
228116,Angleton,6151
228126,La Verkin,6152
228231,Joseph City,6153
228382,Wallowa,6154
228429,Canyon Dam,6155
229062,Atglen,6156
229150,Cambridge City,6157
229224,Napoleon,6158
229236,South Bloomingville,6159
229559,Belle Isle,6160
229630,West Brevard,6161
230434,Folsom,6162
230684,Scottsbluff,6163
230727,Laramie,6164
230856,Hatch,6165
230869,Tangent,6166
230926,San Gregorio,6167
231253,Scarborough,6168
231278,Laingsburg,6169
231284,Eagle,6170
231400,Linfield,6171
231440,Verbank,6172
231501,Teaticket,6173
231612,Schererville,6174
231690,Birchwood,6175
231880,Dewitt,6176
232436,Davis City,6177
232553,Keystone,6178
233246,Grand Canyon,6179
233270,Lakeside,6180
233330,Naselle,6181
233446,Silverpeak,6182
233670,Wevertown,6183
233676,Greene,6184
233743,Millerstown,6185
233998,Firth,6186
234020,Mohave Valley,6187
234042,Port Orford,6188
234325,Greenland,6189
234426,McKeesport,6190
234436,Shade Gap,6191
234450,Rappahannock Academy,6192
234578,Nehawka,6193
234604,Pequot Lakes,6194
235113,Kinderhook,6195
235296,Hershey,6196
235342,Big Pool,6197
235430,Guysville,6198
236163,Belgium,6199
236180,Metamora,6200
236227,Cedar Falls,6201
236353,Corpus Christi,6202
236725,Toone,6203
236898,Roll,6204
236948,Cornville,6205
236988,Riley,6206
237033,Union Gap,6207
237035,Nehalem,6208
237222,Pine Mountain Club,6209
237401,Sudbury,6210
237456,Endicott,6211
237646,Garfield,6212
237661,Montclair,6213
237723,Linville,6214
237756,Upperco,6215
237802,Mohnton,6216
237803,Covesville,6217
237896,Orient,6218
238151,Barco,6219
238209,Lauderdale By The Sea,6220
238628,Black Creek,6221
238726,Great Lakes,6222
239226,Humboldt,6223
239421,Carr,6224
239432,Hobbs,6225
239528,Broadbent,6226
239720,Belvedere Tiburon,6227
239977,Doylestown,6228
240097,Frontenac,6229
240121,Mahnomen,6230
240428,Mad River,6231
240836,Truro,6232
240862,Elburn,6233
240963,Turrell,6234
241346,Vermontville,6235
241358,Penn Yan,6236
241426,Pocono Pines,6237
241514,Westerly,6238
241522,New Springfield,6239
241710,North Wilkesboro,6240
241821,Ivor,6241
241847,Gloucester Point,6242
241862,Canal Point,6243
242186,Salley,6244
242232,Paxton,6245
242272,Brady,6246
242306,Centerview,6247
242340,Osakis,6248
242626,Shamrock,6249
243042,Algodones,6250
243143,Briones,6251
243422,Center Sandwich,6252
243482,Diamond Point,6253
243483,Bellows Falls,6254
243492,Lake Luzerne,6255
243535,Succasunna,6256
243646,Sea Bright,6257
243656,Glen Ridge,6258
243657,Teterboro,6259
243675,Aspinwall,6260
243725,Fort Belvoir,6261
243917,Roxboro,6262
243919,Eagle Rock,6263
243951,Shady Spring,6264
244122,Sunny Isles Beach,6265
244461,Eatonton,6266
244499,Roopville,6267
244502,Owensville,6268
244529,Knapp,6269
244630,Monee,6270
244707,Hale Center,6271
245019,Steele,6272
245130,Lapine,6273
245853,River Rouge,6274
245888,Bolton Landing,6275
245909,Middle Grove,6276
245975,Glen Cove,6277
245984,Kendall Park,6278
245997,Monmouth Beach,6279
246089,Dravosburg,6280
246096,Scenery Hill,6281
246180,Russiaville,6282
246251,Swanton,6283
246263,Almond,6284
246773,Mc Rae Helena,6285
246865,Clarkfield,6286
246989,La Grange Park,6287
247614,Happy Jack,6288
247901,Biggs,6289
247915,Fall River Mills,6290
248122,West Newbury,6291
248184,Barre,6292
248198,Newfane,6293
248200,Tivoli,6294
248322,Atlantic Highlands,6295
248397,Mc Gaheysville,6296
248726,Mc Adenville,6297
248750,State Road,6298
248859,Three Chopt,6299
248973,Zellwood,6300
249266,Carrabelle,6301
249424,Boulder Junction,6302
249425,Elbow Lake,6303
250250,Arch Cape,6304
250375,Mount Shasta,6305
250545,East Concord,6306
250584,Genesee,6307
250611,Wynantskill,6308
250707,New Tripoli,6309
250741,Mount Ephraim,6310
251196,Cove City,6311
251561,Graceville,6312
251603,Daniel Island,6313
251752,Mchenry,6314
251785,Sarcoxie,6315
251786,Bonnieville,6316
252022,Goldsmith,6317
252317,Mangum,6318
252341,Marysvale,6319
252679,Hamilton City,6320
252995,Osceola Mills,6321
253006,Fallentimber,6322
253087,Cadott,6323
253157,Braman,6324
253265,Rumsey,6325
253378,Wenham,6326
253441,Clay,6327
253541,Fairless Hills,6328
253611,Stanardsville,6329
253770,Nashport,6330
254042,South Bay,6331
254204,Watkinsville,6332
254537,Boyd,6333
254564,Carter Lake,6334
255010,Lottie,6335
255128,Hughes,6336
255246,Indian Springs,6337
255482,Grouse Creek,6338
255641,Garibaldi,6339
255748,Loma Mar,6340
255868,Williamsville,6341
255958,Stittville,6342
255961,Grand Haven,6343
256024,Upper Chichester,6344
256037,Westampton,6345
256061,Prospect Park,6346
256072,Shrub Oak,6347
256147,Saltsburg,6348
256321,Buckeye Lake,6349
256972,Bremen,6350
257103,Monona,6351
257134,Davis Junction,6352
257179,Cape Girardeau,6353
257605,Olive Branch,6354
257694,Eastaboga,6355
257832,Santa Fe,6356
258042,Santo Domingo Pueblo,6357
258062,Talent,6358
258067,Walterville,6359
258259,Dunlap,6360
258494,Franconia,6361
258511,Zeeland,6362
258591,East Rockaway,6363
258615,Dunellen,6364
258929,Gladys,6365
259101,South Miami,6366
259327,Mayo,6367
259520,Isle,6368
259548,Camanche,6369
259867,Henryetta,6370
260132,Kanarraville,6371
260195,Koosharem,6372
260381,Welches,6373
260393,Chilcoot,6374
261060,Center Moriches,6375
261171,Spencerville,6376
261179,Royal Center,6377
261341,Vansant,6378
261841,Chinquapin,6379
261862,Brooker,6380
261869,Neptune Beach,6381
261964,Illiopolis,6382
261972,Cadet,6383
261998,Saint Bonifacius,6384
262026,Manteno,6385
262148,Palos Park,6386
262183,Mulvane,6387
262230,Purcell,6388
262274,Rio Hondo,6389
262561,Odenville,6390
262876,Camas Valley,6391
263232,East Amherst,6392
263279,Valley Falls,6393
263353,Cranbury,6394
263382,Paulsboro,6395
263385,Kresgeville,6396
263439,Hainesport,6397
263440,Point Pleasant Beach,6398
263550,Adelphi,6399
263605,North Royalton,6400
263823,Pinetops,6401
264159,Shallotte,6402
264562,Cedar Park-Liberty Hill,6403
264758,Canyon,6404
264879,Paradis,6405
264970,Higdon,6406
265132,Pocatello,6407
265169,Skull Valley,6408
265191,Julesburg,6409
265248,Pima,6410
265325,Oak Harbor,6411
265342,Heppner,6412
265471,Point Arena,6413
265635,Center Harbor,6414
265699,Blackstone,6415
265708,Southwick,6416
265711,Mooers Forks,6417
265738,Big Rapids,6418
265825,Villas,6419
265855,Wind Gap,6420
265894,Sharon Hill,6421
266006,Hummelstown,6422
266020,Addyston,6423
266096,Apison,6424
266821,Henriette,6425
267212,Cunningham,6426
267446,Clarkdale,6427
267934,Rochdale,6428
267951,Deansboro,6429
267953,Ravena,6430
267954,Lake Katrine,6431
267986,West Sayville,6432
268025,Schnecksville,6433
268076,South Fallsburg,6434
268093,Cliffwood,6435
268138,Orwell,6436
268148,Cranberry,6437
268187,Lykens,6438
268207,West Terre Haute,6439
268219,Greens Fork,6440
268317,Hurdle Mills,6441
268385,Galax,6442
268870,Pansey,6443
268924,Oklee,6444
268938,Young America,6445
269469,Splendora,6446
269534,Model,6447
269552,Stratton,6448
269686,Mill City,6449
269702,Royal City,6450
269986,Ridgecrest,6451
269988,Getzville,6452
270056,Levering,6453
270069,Harwinton,6454
270070,Newport Center,6455
270077,Becket,6456
270119,Locust Valley,6457
270413,Vincennes,6458
270589,Nags Head,6459
271079,East Dublin,6460
271101,Glenbeulah,6461
271781,Luke Air Force Base,6462
272300,Montague,6463
272357,Cornwall,6464
272389,Hope Valley,6465
272398,Cochranton,6466
272449,Mishawaka,6467
272623,Cortez,6468
272632,Bradenton Beach,6469
272806,Hopedale,6470
272855,Granger,6471
273090,Alvin,6472
273140,East Carbon,6473
273180,Bouse,6474
273244,Darrington,6475
273251,Wheeler,6476
273274,Pescadero,6477
273429,Eastham,6478
273441,Owosso,6479
273489,Accord,6480
273501,Hornell,6481
273587,Wanaque,6482
273661,Mount Rainier,6483
273992,Redington Beach,6484
274264,Curtis,6485
274275,Swatara,6486
274604,Mount Hope,6487
274801,Cloudcroft,6488
274819,Halfway,6489
274836,Otis Orchards,6490
274922,Berry Creek,6491
275204,Blowing Rock,6492
275490,Penrose,6493
275536,North Fork,6494
275809,Kersey,6495
275866,Faison,6496
275995,Twin City,6497
276032,Hollandale,6498
276056,Pine River,6499
